Date,Country/Region,day_of_week,Qtde Autorizados,Valor Autorizados,Qtde Autorizados_2019_mean,Valor Autorizados_2019_mean,populacao,Confirmed,Deaths,C1,C2,C3,C4,C5,C6,C7,C8
05/12/2020,AL,1,458972.0,38586109.97,594993.6383561643,44476135.570191786,3337357.0,237,12,0,0,0,0,0,1,0,0
05/13/2020,AL,2,446778.0,36552985.91,594993.6383561643,44476135.570191786,3337357.0,181,14,0,0,0,0,0,1,0,0
05/14/2020,AL,3,455788.0,38444025.39,594993.6383561643,44476135.570191786,3337357.0,211,13,0,0,0,0,0,1,0,0
05/15/2020,AL,4,500117.0,43054427.56,594993.6383561643,44476135.570191786,3337357.0,240,10,0,0,0,0,0,1,0,0
05/16/2020,AL,5,516057.0,39375680.35,594993.6383561643,44476135.570191786,3337357.0,381,12,0,0,0,0,0,1,0,0
05/17/2020,AL,6,260741.0,17848674.76,594993.6383561643,44476135.570191786,3337357.0,223,11,0,0,0,0,0,1,0,0
05/18/2020,AL,0,483046.0,37813206.1,594993.6383561643,44476135.570191786,3337357.0,215,11,0,0,0,0,0,1,0,0
05/19/2020,AL,1,472009.0,39444400.1,594993.6383561643,44476135.570191786,3337357.0,285,10,0,0,0,0,0,1,0,0
05/20/2020,AL,2,472926.0,39096413.45,594993.6383561643,44476135.570191786,3337357.0,121,20,0,0,0,0,0,1,0,0
05/21/2020,AL,3,463696.0,38392194.85,594993.6383561643,44476135.570191786,3337357.0,479,11,0,0,0,0,0,1,0,0
05/22/2020,AL,4,503556.0,41455303.92,594993.6383561643,44476135.570191786,3337357.0,386,18,0,0,0,0,0,1,0,0
05/23/2020,AL,5,511586.0,38847478.88,594993.6383561643,44476135.570191786,3337357.0,328,21,0,0,0,0,0,0,0,0
05/24/2020,AL,6,245592.0,16793252.46,594993.6383561643,44476135.570191786,3337357.0,584,15,0,0,0,0,0,0,0,0
05/25/2020,AL,0,508242.0,40081547.5,594993.6383561643,44476135.570191786,3337357.0,468,21,0,0,0,0,0,0,0,0
05/26/2020,AL,1,478005.0,39633252.89,594993.6383561643,44476135.570191786,3337357.0,376,17,0,0,0,0,0,0,0,0
05/27/2020,AL,2,502112.0,41858324.57,594993.6383561643,44476135.570191786,3337357.0,522,14,0,0,0,0,0,0,0,0
05/28/2020,AL,3,493539.0,42920249.77,594993.6383561643,44476135.570191786,3337357.0,475,17,0,0,0,0,0,0,0,0
05/29/2020,AL,4,528021.0,48881366.07,594993.6383561643,44476135.570191786,3337357.0,563,21,0,0,0,0,0,0,0,0
05/30/2020,AL,5,518840.0,48217206.85,594993.6383561643,44476135.570191786,3337357.0,605,18,0,0,0,0,0,0,0,0
05/31/2020,AL,6,272887.0,22265254.72,594993.6383561643,44476135.570191786,3337357.0,1065,19,0,0,0,0,0,0,0,0
06/01/2020,AL,0,549072.0,47646915.01,594993.6383561643,44476135.570191786,3337357.0,549,18,0,0,0,0,0,0,0,0
06/02/2020,AL,1,520887.0,45763417.82,594993.6383561643,44476135.570191786,3337357.0,722,21,0,0,0,0,0,0,0,0
06/03/2020,AL,2,516591.0,45481829.24,594993.6383561643,44476135.570191786,3337357.0,848,24,0,0,0,0,0,0,0,0
06/04/2020,AL,3,508584.0,45836464.34,594993.6383561643,44476135.570191786,3337357.0,690,25,0,0,0,0,0,0,0,0
06/05/2020,AL,4,567499.0,51552178.48,594993.6383561643,44476135.570191786,3337357.0,840,26,0,0,0,0,0,0,0,0
06/06/2020,AL,5,573906.0,50058111.38,594993.6383561643,44476135.570191786,3337357.0,881,25,0,0,0,0,0,0,0,0
06/07/2020,AL,6,287349.0,21850618.35,594993.6383561643,44476135.570191786,3337357.0,888,19,0,0,0,0,0,0,0,0
06/08/2020,AL,0,538892.0,47233205.07,594993.6383561643,44476135.570191786,3337357.0,0,0,0,0,0,0,0,0,0,0
06/09/2020,AL,1,492885.0,44235694.54,594993.6383561643,44476135.570191786,3337357.0,1487,39,0,0,0,0,0,0,0,0
06/10/2020,AL,2,530498.0,46042370.4,594993.6383561643,44476135.570191786,3337357.0,983,20,0,0,0,0,0,0,0,0
06/11/2020,AL,3,409290.0,34961538.25,594993.6383561643,44476135.570191786,3337357.0,1024,21,0,0,0,0,0,0,0,0
06/12/2020,AL,4,629863.0,53205929.4,594993.6383561643,44476135.570191786,3337357.0,831,20,0,0,0,0,0,0,0,0
06/13/2020,AL,5,480567.0,39016941.53,594993.6383561643,44476135.570191786,3337357.0,856,22,0,0,0,0,0,0,0,0
06/14/2020,AL,6,255458.0,18898991.7,594993.6383561643,44476135.570191786,3337357.0,1312,21,0,0,0,0,0,0,0,0
06/15/2020,AL,0,443416.0,37539391.21,594993.6383561643,44476135.570191786,3337357.0,763,24,0,0,0,0,0,0,0,0
06/16/2020,AL,1,498354.0,42130401.33,594993.6383561643,44476135.570191786,3337357.0,670,25,0,0,0,0,0,0,0,0
06/17/2020,AL,2,501783.0,42672610.1,594993.6383561643,44476135.570191786,3337357.0,1235,18,0,0,0,0,0,0,0,0
06/18/2020,AL,3,512196.0,44063140.69,594993.6383561643,44476135.570191786,3337357.0,766,20,0,0,0,0,0,0,0,0
06/19/2020,AL,4,358033.0,30010641.71,594993.6383561643,44476135.570191786,3337357.0,1273,17,0,0,0,0,0,0,0,0
06/20/2020,AL,5,657504.0,54096049.34,594993.6383561643,44476135.570191786,3337357.0,792,18,0,0,0,0,0,0,0,0
06/21/2020,AL,6,288863.0,20747519.7,594993.6383561643,44476135.570191786,3337357.0,959,18,0,0,0,0,0,0,0,0
06/22/2020,AL,0,541587.0,43817824.33,594993.6383561643,44476135.570191786,3337357.0,738,19,0,0,0,0,0,0,0,0
06/23/2020,AL,1,560482.0,44800246.32,594993.6383561643,44476135.570191786,3337357.0,853,17,0,0,0,0,0,0,0,0
06/24/2020,AL,2,375911.0,28728162.61,594993.6383561643,44476135.570191786,3337357.0,982,18,0,0,0,0,0,0,0,0
06/25/2020,AL,3,486870.0,43931279.75,594993.6383561643,44476135.570191786,3337357.0,835,20,0,0,0,0,0,0,0,0
06/26/2020,AL,4,579715.0,50595110.39,594993.6383561643,44476135.570191786,3337357.0,799,17,0,0,0,0,0,0,0,0
06/27/2020,AL,5,565760.0,47092989.27,594993.6383561643,44476135.570191786,3337357.0,657,18,0,0,0,0,0,0,0,0
06/28/2020,AL,6,294515.0,20982789.6,594993.6383561643,44476135.570191786,3337357.0,791,19,0,0,0,0,0,0,0,0
06/29/2020,AL,0,474924.0,41036102.11,594993.6383561643,44476135.570191786,3337357.0,805,20,0,0,0,0,0,0,0,0
06/30/2020,AL,1,579749.0,56749918.3,594993.6383561643,44476135.570191786,3337357.0,845,20,0,0,0,0,0,0,0,0
07/01/2020,AL,2,575045.0,51531931.45,594993.6383561643,44476135.570191786,3337357.0,857,20,0,0,0,0,0,0,0,0
07/02/2020,AL,3,544065.0,51059410.88,594993.6383561643,44476135.570191786,3337357.0,509,19,0,0,0,0,0,0,0,0
07/03/2020,AL,4,584606.0,54112272.48,594993.6383561643,44476135.570191786,3337357.0,1076,22,0,0,0,0,0,0,0,0
07/04/2020,AL,5,601209.0,54089947.56,594993.6383561643,44476135.570191786,3337357.0,851,21,0,0,0,0,0,0,0,0
07/05/2020,AL,6,277355.0,22459967.35,594993.6383561643,44476135.570191786,3337357.0,680,19,0,0,0,0,0,0,0,0
07/06/2020,AL,0,572247.0,51394726.55,594993.6383561643,44476135.570191786,3337357.0,634,19,0,0,0,0,0,0,0,0
07/07/2020,AL,1,558502.0,50175969.13,594993.6383561643,44476135.570191786,3337357.0,955,20,0,0,0,0,0,0,0,0
07/08/2020,AL,2,547163.0,49899831.32,594993.6383561643,44476135.570191786,3337357.0,798,21,0,0,0,0,0,0,0,0
07/09/2020,AL,3,516497.0,47644183.8,594993.6383561643,44476135.570191786,3337357.0,869,17,0,0,0,0,0,0,0,0
07/10/2020,AL,4,569723.0,51336451.62,594993.6383561643,44476135.570191786,3337357.0,768,16,0,0,0,0,0,0,0,0
07/11/2020,AL,5,580778.0,49961881.89,594993.6383561643,44476135.570191786,3337357.0,674,18,0,0,0,0,0,0,0,0
07/12/2020,AL,6,293350.0,22394531.36,594993.6383561643,44476135.570191786,3337357.0,697,17,0,0,0,0,0,0,0,0
07/13/2020,AL,0,530848.0,45956148.73,594993.6383561643,44476135.570191786,3337357.0,966,16,0,0,0,0,0,0,0,0
07/14/2020,AL,1,511557.0,44132108.29,594993.6383561643,44476135.570191786,3337357.0,709,17,0,0,0,0,0,0,0,0
07/15/2020,AL,2,516827.0,44336988.33,594993.6383561643,44476135.570191786,3337357.0,859,17,0,0,0,0,0,0,0,0
07/16/2020,AL,3,493894.0,44597346.6,594993.6383561643,44476135.570191786,3337357.0,870,17,0,0,0,0,0,0,0,0
07/17/2020,AL,4,530669.0,45585931.7,594993.6383561643,44476135.570191786,3337357.0,519,17,0,0,0,0,0,0,0,0
07/18/2020,AL,5,576703.0,46466744.39,594993.6383561643,44476135.570191786,3337357.0,330,16,0,0,0,0,0,0,0,0
07/19/2020,AL,6,267327.0,19478359.08,594993.6383561643,44476135.570191786,3337357.0,495,16,0,0,0,0,0,0,0,0
07/20/2020,AL,0,551452.0,47318737.97,594993.6383561643,44476135.570191786,3337357.0,229,16,0,0,0,0,0,0,0,0
07/21/2020,AL,1,549880.0,46810508.93,594993.6383561643,44476135.570191786,3337357.0,644,15,0,0,0,0,0,0,0,0
07/22/2020,AL,2,540369.0,46744327.29,594993.6383561643,44476135.570191786,3337357.0,729,15,0,0,0,0,0,0,0,0
07/23/2020,AL,3,557468.0,49054929.28,594993.6383561643,44476135.570191786,3337357.0,849,14,0,0,0,0,0,0,0,0
07/24/2020,AL,4,592214.0,52038790.65,594993.6383561643,44476135.570191786,3337357.0,1184,14,0,0,0,0,0,0,0,0
07/25/2020,AL,5,618452.0,50685463.73,594993.6383561643,44476135.570191786,3337357.0,1017,15,0,0,0,0,0,0,0,0
07/26/2020,AL,6,329457.0,24072681.55,594993.6383561643,44476135.570191786,3337357.0,646,14,0,0,0,0,0,0,0,0
07/27/2020,AL,0,577999.0,49956147.66,594993.6383561643,44476135.570191786,3337357.0,828,14,0,0,0,0,0,0,0,0
07/28/2020,AL,1,577959.0,50988710.44,594993.6383561643,44476135.570191786,3337357.0,938,13,0,0,0,0,0,0,0,0
07/29/2020,AL,2,559032.0,49610777.75,594993.6383561643,44476135.570191786,3337357.0,982,13,0,0,0,0,0,0,0,0
07/30/2020,AL,3,595122.0,55623248.32,594993.6383561643,44476135.570191786,3337357.0,855,14,0,0,0,0,0,0,0,0
07/31/2020,AL,4,652315.0,65972330.91,594993.6383561643,44476135.570191786,3337357.0,746,13,0,0,0,0,0,0,0,0
08/01/2020,AL,5,664192.0,59564313.01,594993.6383561643,44476135.570191786,3337357.0,1267,14,0,0,0,0,0,0,0,0
08/02/2020,AL,6,342927.0,28303937.28,594993.6383561643,44476135.570191786,3337357.0,1248,13,0,0,0,0,0,0,0,0
08/03/2020,AL,0,604431.0,54738933.29,594993.6383561643,44476135.570191786,3337357.0,538,13,0,0,0,0,0,0,0,0
08/04/2020,AL,1,583316.0,53828394.65,594993.6383561643,44476135.570191786,3337357.0,573,14,0,0,0,0,0,0,0,0
08/05/2020,AL,2,596337.0,54499580.06,594993.6383561643,44476135.570191786,3337357.0,843,12,0,0,0,0,0,0,0,0
08/06/2020,AL,3,615880.0,58866944.35,594993.6383561643,44476135.570191786,3337357.0,899,10,0,0,0,0,0,0,0,0
08/07/2020,AL,4,683323.0,65259229.66,594993.6383561643,44476135.570191786,3337357.0,823,11,0,0,0,0,0,0,0,0
08/08/2020,AL,5,722352.0,66465641.17,594993.6383561643,44476135.570191786,3337357.0,832,11,0,0,0,0,0,0,0,0
08/09/2020,AL,6,355389.0,27092950.12,594993.6383561643,44476135.570191786,3337357.0,865,12,0,0,0,0,0,0,0,0
08/10/2020,AL,0,596561.0,52011290.56,594993.6383561643,44476135.570191786,3337357.0,624,11,0,0,0,0,0,0,0,0
08/11/2020,AL,1,574951.0,51073600.04,594993.6383561643,44476135.570191786,3337357.0,698,12,0,0,0,0,0,0,0,0
08/12/2020,AL,2,563831.0,50276075.51,594993.6383561643,44476135.570191786,3337357.0,816,11,0,0,0,0,0,0,0,0
08/13/2020,AL,3,557832.0,50474045.48,594993.6383561643,44476135.570191786,3337357.0,878,10,0,0,0,0,0,0,0,0
08/14/2020,AL,4,613489.0,54421945.09,594993.6383561643,44476135.570191786,3337357.0,603,11,0,0,0,0,0,0,0,0
08/15/2020,AL,5,641116.0,53377779.21,594993.6383561643,44476135.570191786,3337357.0,844,10,0,0,0,0,0,0,0,0
08/16/2020,AL,6,330403.0,25388644.68,594993.6383561643,44476135.570191786,3337357.0,658,11,0,0,0,0,0,0,0,0
08/17/2020,AL,0,570116.0,48001313.51,594993.6383561643,44476135.570191786,3337357.0,204,10,0,0,0,0,0,0,0,0
08/18/2020,AL,1,563104.0,48276272.25,594993.6383561643,44476135.570191786,3337357.0,763,11,0,0,0,0,0,0,0,0
08/19/2020,AL,2,569045.0,48436381.54,594993.6383561643,44476135.570191786,3337357.0,439,10,0,0,0,0,0,0,0,0
08/20/2020,AL,3,579100.0,50723962.67,594993.6383561643,44476135.570191786,3337357.0,482,9,0,0,0,0,0,0,0,0
08/21/2020,AL,4,622631.0,54884846.66,594993.6383561643,44476135.570191786,3337357.0,217,9,0,0,0,0,0,0,0,0
08/22/2020,AL,5,654178.0,54070974.18,594993.6383561643,44476135.570191786,3337357.0,631,8,0,0,0,0,0,0,0,0
08/23/2020,AL,6,338023.0,24972338.01,594993.6383561643,44476135.570191786,3337357.0,387,8,0,0,0,0,0,0,0,0
08/24/2020,AL,0,573145.0,49168391.15,594993.6383561643,44476135.570191786,3337357.0,638,9,0,0,0,0,0,0,0,0
08/25/2020,AL,1,560721.0,49363838.66,594993.6383561643,44476135.570191786,3337357.0,399,9,0,0,0,0,0,0,0,0
08/26/2020,AL,2,598330.0,52673368.26,594993.6383561643,44476135.570191786,3337357.0,423,8,0,0,0,0,0,0,0,0
08/27/2020,AL,3,550268.0,49135155.48,594993.6383561643,44476135.570191786,3337357.0,438,9,0,0,0,0,0,0,0,0
08/28/2020,AL,4,663907.0,60953020.77,594993.6383561643,44476135.570191786,3337357.0,419,8,0,0,0,0,0,0,0,0
08/29/2020,AL,5,662170.0,57808606.74,594993.6383561643,44476135.570191786,3337357.0,309,9,0,0,0,0,0,0,0,0
08/30/2020,AL,6,346441.0,27096036.69,594993.6383561643,44476135.570191786,3337357.0,154,8,0,0,0,0,0,0,0,0
08/31/2020,AL,0,650231.0,64584860.13,594993.6383561643,44476135.570191786,3337357.0,167,9,0,0,0,0,0,0,0,0
09/01/2020,AL,1,561207.0,52880914.76,594993.6383561643,44476135.570191786,3337357.0,454,8,0,0,0,0,0,0,0,0
09/02/2020,AL,2,620679.0,57397487.23,594993.6383561643,44476135.570191786,3337357.0,292,7,0,0,0,0,0,0,0,0
09/03/2020,AL,3,618677.0,58550579.5,594993.6383561643,44476135.570191786,3337357.0,247,8,0,0,0,0,0,0,0,0
09/04/2020,AL,4,660129.0,62464315.62,594993.6383561643,44476135.570191786,3337357.0,306,7,0,0,0,0,0,0,0,0
09/05/2020,AL,5,722531.0,65182719.56,594993.6383561643,44476135.570191786,3337357.0,359,7,0,0,0,0,0,0,0,0
09/06/2020,AL,6,386370.0,31166712.23,594993.6383561643,44476135.570191786,3337357.0,255,6,0,0,0,0,0,0,0,0
09/07/2020,AL,0,414213.0,32473276.05,594993.6383561643,44476135.570191786,3337357.0,69,6,0,0,0,0,0,0,0,0
02/15/2020,BA,5,3730854.0,264081450.39,3040182.5342465756,227843397.2268768,14873064.0,0,0,0,0,0,0,0,0,0,0
02/16/2020,BA,6,1879583.0,120840428.28,3040182.5342465756,227843397.2268768,14873064.0,0,0,0,0,0,0,0,0,0,0
02/17/2020,BA,0,3183050.0,230850099.95,3040182.5342465756,227843397.2268768,14873064.0,0,0,0,0,0,0,0,0,0,0
02/18/2020,BA,1,3362360.0,245997560.37,3040182.5342465756,227843397.2268768,14873064.0,0,0,0,0,0,0,0,0,0,0
02/19/2020,BA,2,3473953.0,253842026.81,3040182.5342465756,227843397.2268768,14873064.0,0,0,0,0,0,0,0,0,0,0
02/20/2020,BA,3,3598109.0,271025191.08,3040182.5342465756,227843397.2268768,14873064.0,0,0,0,0,0,0,0,0,0,0
02/21/2020,BA,4,3732198.0,287785796.5,3040182.5342465756,227843397.2268768,14873064.0,0,0,0,0,0,0,0,0,0,0
02/22/2020,BA,5,3412296.0,242915382.36,3040182.5342465756,227843397.2268768,14873064.0,0,0,0,0,0,0,0,0,0,0
02/23/2020,BA,6,1728160.0,107503703.55,3040182.5342465756,227843397.2268768,14873064.0,0,0,0,0,0,0,0,0,0,0
02/24/2020,BA,0,2220449.0,141982901.89,3040182.5342465756,227843397.2268768,14873064.0,0,0,0,0,0,0,0,0,0,0
02/25/2020,BA,1,1679770.0,102219905.95,3040182.5342465756,227843397.2268768,14873064.0,0,0,0,0,0,0,0,0,0,0
02/26/2020,BA,2,3146292.0,231276831.73,3040182.5342465756,227843397.2268768,14873064.0,0,0,0,0,0,0,0,0,0,0
02/27/2020,BA,3,3485383.0,265189801.4,3040182.5342465756,227843397.2268768,14873064.0,0,0,0,0,0,0,0,0,0,0
02/28/2020,BA,4,3779954.0,305082010.58,3040182.5342465756,227843397.2268768,14873064.0,0,0,0,0,0,0,0,0,0,0
