C1,C2,C3,C4,C5,C6,C7,C8,Confirmed,Country/Region,Date,Deaths,estagio
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,106.0,Congo (Kinshasa),05/26/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,143.0,Congo (Kinshasa),05/27/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,114.0,Congo (Kinshasa),05/28/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,173.0,Congo (Kinshasa),05/29/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,133.0,Congo (Kinshasa),05/30/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0,Congo (Kinshasa),05/31/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0,Congo (Kinshasa),06/01/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,Congo (Kinshasa),06/02/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,169.0,Congo (Kinshasa),06/03/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,149.0,Congo (Kinshasa),06/04/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120.0,Congo (Kinshasa),06/05/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,114.0,Congo (Kinshasa),06/06/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,138.0,Congo (Kinshasa),06/07/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,Congo (Kinshasa),06/08/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,153.0,Congo (Kinshasa),06/09/2020,2.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,Congo (Kinshasa),06/10/2020,6.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0,Congo (Kinshasa),06/11/2020,2.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122.0,Congo (Kinshasa),06/12/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0,Congo (Kinshasa),06/13/2020,5.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.0,Congo (Kinshasa),06/14/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0,Congo (Kinshasa),06/15/2020,5.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,137.0,Congo (Kinshasa),06/16/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,126.0,Congo (Kinshasa),06/17/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,183.0,Congo (Kinshasa),06/18/2020,2.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194.0,Congo (Kinshasa),06/19/2020,5.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,195.0,Congo (Kinshasa),06/20/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,154.0,Congo (Kinshasa),06/21/2020,5.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0,Congo (Kinshasa),06/22/2020,5.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,103.0,Congo (Kinshasa),06/23/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,186.0,Congo (Kinshasa),06/24/2020,7.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,198.0,Congo (Kinshasa),06/25/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,141.0,Congo (Kinshasa),06/26/2020,7.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,138.0,Congo (Kinshasa),06/27/2020,4.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,137.0,Congo (Kinshasa),06/28/2020,4.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112.0,Congo (Kinshasa),06/29/2020,10.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,Congo (Kinshasa),06/30/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0,Congo (Kinshasa),07/01/2020,5.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.0,Congo (Kinshasa),07/02/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122.0,Congo (Kinshasa),07/03/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.0,Congo (Kinshasa),07/04/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,Congo (Kinshasa),07/05/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,Congo (Kinshasa),07/06/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Congo (Kinshasa),07/07/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Congo (Kinshasa),07/08/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,414.0,Congo (Kinshasa),07/09/2020,7.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0,Congo (Kinshasa),07/10/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.0,Congo (Kinshasa),07/11/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62.0,Congo (Kinshasa),07/12/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,Congo (Kinshasa),07/13/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,Congo (Kinshasa),07/14/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,Congo (Kinshasa),07/15/2020,2.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,Congo (Kinshasa),07/16/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,Congo (Kinshasa),07/17/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.0,Congo (Kinshasa),07/18/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0,Congo (Kinshasa),07/19/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,Congo (Kinshasa),07/20/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.0,Congo (Kinshasa),07/21/2020,2.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,92.0,Congo (Kinshasa),07/22/2020,1.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,94.0,Congo (Kinshasa),07/23/2020,4.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,47.0,Congo (Kinshasa),07/24/2020,0.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,34.0,Congo (Kinshasa),07/25/2020,3.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,30.0,Congo (Kinshasa),07/26/2020,0.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0,Congo (Kinshasa),07/27/2020,4.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,29.0,Congo (Kinshasa),07/28/2020,0.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,58.0,Congo (Kinshasa),07/29/2020,2.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,79.0,Congo (Kinshasa),07/30/2020,5.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,60.0,Congo (Kinshasa),07/31/2020,0.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,Congo (Kinshasa),08/01/2020,0.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.0,Congo (Kinshasa),08/02/2020,0.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,Congo (Kinshasa),08/03/2020,0.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,45.0,Congo (Kinshasa),08/04/2020,0.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,75.0,Congo (Kinshasa),08/05/2020,0.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,56.0,Congo (Kinshasa),08/06/2020,0.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,46.0,Congo (Kinshasa),08/07/2020,3.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,81.0,Congo (Kinshasa),08/08/2020,0.0,5.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,Congo (Kinshasa),08/09/2020,6.0,5.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,35.0,Congo (Kinshasa),08/10/2020,0.0,5.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,Congo (Kinshasa),08/11/2020,1.0,5.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,39.0,Congo (Kinshasa),08/12/2020,0.0,5.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,51.0,Congo (Kinshasa),08/13/2020,9.0,5.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0,Congo (Kinshasa),08/14/2020,4.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,33.0,Congo (Kinshasa),08/15/2020,1.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,38.0,Congo (Kinshasa),08/16/2020,1.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,30.0,Congo (Kinshasa),08/17/2020,3.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,Congo (Kinshasa),08/18/2020,0.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,Congo (Kinshasa),08/19/2020,3.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0,Congo (Kinshasa),08/20/2020,1.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,45.0,Congo (Kinshasa),08/21/2020,1.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,Congo (Kinshasa),08/22/2020,3.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,19.0,Congo (Kinshasa),08/23/2020,0.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,12.0,Congo (Kinshasa),08/24/2020,0.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,49.0,Congo (Kinshasa),08/25/2020,0.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,21.0,Congo (Kinshasa),08/26/2020,3.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,Congo (Kinshasa),08/27/2020,1.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,79.0,Congo (Kinshasa),08/28/2020,0.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0,Congo (Kinshasa),08/29/2020,3.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,38.0,Congo (Kinshasa),08/30/2020,0.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,Congo (Kinshasa),08/31/2020,0.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,Congo (Kinshasa),09/01/2020,1.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,Congo (Kinshasa),09/02/2020,0.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,Congo (Kinshasa),09/03/2020,0.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,24.0,Congo (Kinshasa),09/04/2020,0.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,29.0,Congo (Kinshasa),09/05/2020,0.0,5.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,32.0,Congo (Kinshasa),09/06/2020,1.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Croatia,02/25/2020,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Croatia,02/26/2020,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Croatia,02/27/2020,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Croatia,02/28/2020,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Croatia,02/29/2020,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Croatia,03/01/2020,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Croatia,03/02/2020,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Croatia,03/03/2020,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Croatia,03/04/2020,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Croatia,03/05/2020,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Croatia,03/06/2020,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Croatia,03/07/2020,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Croatia,03/08/2020,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Croatia,03/09/2020,0.0,2.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,Croatia,03/10/2020,0.0,2.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,Croatia,03/11/2020,0.0,2.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Croatia,03/12/2020,0.0,2.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,Croatia,03/13/2020,0.0,2.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,Croatia,03/14/2020,0.0,2.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,Croatia,03/15/2020,0.0,2.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,Croatia,03/16/2020,0.0,2.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,Croatia,03/17/2020,0.0,2.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,Croatia,03/18/2020,0.0,2.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,Croatia,03/19/2020,1.0,2.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,23.0,Croatia,03/20/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,78.0,Croatia,03/21/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,48.0,Croatia,03/22/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,61.0,Croatia,03/23/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.0,Croatia,03/24/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,Croatia,03/25/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.0,Croatia,03/26/2020,2.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.0,Croatia,03/27/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0,Croatia,03/28/2020,2.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,Croatia,03/29/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0,Croatia,03/30/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0,Croatia,03/31/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,Croatia,04/01/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,Croatia,04/02/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.0,Croatia,04/03/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,Croatia,04/04/2020,4.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,Croatia,04/05/2020,3.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,Croatia,04/06/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,Croatia,04/07/2020,2.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,61.0,Croatia,04/08/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,64.0,Croatia,04/09/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.0,Croatia,04/10/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,Croatia,04/11/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.0,Croatia,04/12/2020,2.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,Croatia,04/13/2020,2.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.0,Croatia,04/14/2020,6.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,Croatia,04/15/2020,2.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,Croatia,04/16/2020,2.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,Croatia,04/17/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,Croatia,04/18/2020,3.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,Croatia,04/19/2020,8.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,Croatia,04/20/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,Croatia,04/21/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,Croatia,04/22/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,Croatia,04/23/2020,2.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,Croatia,04/24/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,Croatia,04/25/2020,3.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,Croatia,04/26/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,Croatia,04/27/2020,4.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,Croatia,04/28/2020,4.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,Croatia,04/29/2020,4.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,Croatia,04/30/2020,2.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,Croatia,05/01/2020,6.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Croatia,05/02/2020,2.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,Croatia,05/03/2020,2.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Croatia,05/04/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,Croatia,05/05/2020,3.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,Croatia,05/06/2020,2.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,Croatia,05/07/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,Croatia,05/08/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,Croatia,05/09/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,Croatia,05/10/2020,3.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,Croatia,05/11/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,Croatia,05/12/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,Croatia,05/13/2020,3.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,Croatia,05/14/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Croatia,05/15/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Croatia,05/16/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Croatia,05/17/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Croatia,05/18/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,Croatia,05/19/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Croatia,05/20/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Croatia,05/21/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,Croatia,05/22/2020,2.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Croatia,05/23/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Croatia,05/24/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Croatia,05/25/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Croatia,05/26/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Croatia,05/27/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,Croatia,05/28/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Croatia,05/29/2020,1.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,Croatia,05/30/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Croatia,05/31/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Croatia,06/01/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Croatia,06/02/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Croatia,06/03/2020,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,Croatia,06/04/2020,0.0,2.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Croatia,06/05/2020,0.0,2.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Croatia,06/06/2020,1.0,2.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Croatia,06/07/2020,0.0,2.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Croatia,06/08/2020,0.0,2.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Croatia,06/09/2020,2.0,2.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,Croatia,06/10/2020,0.0,2.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Croatia,06/11/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Croatia,06/12/2020,1.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,Croatia,06/13/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Croatia,06/14/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,Croatia,06/15/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Croatia,06/16/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,Croatia,06/17/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,Croatia,06/18/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,Croatia,06/19/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,Croatia,06/20/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,Croatia,06/21/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,Croatia,06/22/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,Croatia,06/23/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,Croatia,06/24/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,95.0,Croatia,06/25/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.0,Croatia,06/26/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,85.0,Croatia,06/27/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,67.0,Croatia,06/28/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,Croatia,06/29/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,Croatia,06/30/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,Croatia,07/01/2020,1.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,81.0,Croatia,07/02/2020,2.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,96.0,Croatia,07/03/2020,2.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,86.0,Croatia,07/04/2020,1.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,Croatia,07/05/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,69.0,Croatia,07/06/2020,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,Croatia,07/07/2020,0.0,2.0
